Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
18170X100_200925_A00421_0244_AHKML5DSXY_S120_L002_R1_001	0.0003154876784264833	0.14543577504078284	0.0004530079485098223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001949552064122628	0.00016178855303922225	0.0	0.0	0.0002030446340642239	0.0012538612860539724	0.0	1.2943084243137778e-05	1.6178855303922222e-06	7.92763909892189e-05	0.0006317842996181628	0.0001593617247436339	0.0	8.332110481519946e-05	0.0002896015099402078	0.000530666453968649	0.0003680689581642306	2.103251189509889e-05	8.089427651961112e-06	0.00027827631122746225	0.0011446540127524973	0.0003543169311558967	0.0001448007549701039	0.00010273573117990612	0.00018363000769951724	0.001434255522692705	7.765850545882667e-05	0.00033368889064339585
18170X100_200925_A00421_0244_AHKML5DSXY_S120_L002_R2_001	0.000537946938855414	0.00012134141477941667	0.0004610973761617834	0.0010799385915368086	8.089427651961112e-05	0.00013347555625735835	0.0	1.2134141477941668e-05	4.044713825980556e-06	0.0015078693143255513	0.0	2.4268282955883335e-06	4.530079485098223e-05	0.00017230480898677166	0.002553832309724123	1.1325198712745558e-05	2.4268282955883335e-06	6.633330674608112e-05	0.0009650687188789607	0.0019705845760177266	8.089427651961111e-07	0.00023378445914167613	0.0005419916526813945	0.0015936172474363389	0.0020894991625015555	0.00027908525399265833	0.0004424916925622729	0.0006592883536348307	0.0016712757528951658	0.002532799797829024	0.0009149142674368017	0.0007992354520137578	0.0008364468192127789	0.0016130318738010459	0.004055230081928105	0.0017732025413098758	0.0016623773824780085	0.0011304975143615653
18170X101_200925_A00421_0244_AHKML5DSXY_S121_L002_R1_001	0.00023878567591249068	0.1446785354234073	0.00045625120218993756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022855200408766963	0.00014241859956209266	0.0	0.0	0.00024304970583949943	0.001339758203066153	0.0	2.5584179562052575e-05	3.4112239416070096e-06	9.636707635039803e-05	0.0006447213249637248	0.0001611803312409312	0.0	0.00011171758408762957	0.000351356065985522	0.0005756440401461829	0.0003871739173723956	2.3878567591249067e-05	1.3644895766428038e-05	0.00031297979664244316	0.0012323046489055322	0.0003743818275913693	0.0001611803312409312	0.00010318952423361204	0.00018420609284677852	0.0015179946540151193	7.504692671535422e-05	0.0003475184390512141
18170X101_200925_A00421_0244_AHKML5DSXY_S121_L002_R2_001	0.0005799080700731916	0.00015350507737231544	0.0005031555313870339	0.001236568678832541	7.248850875914895e-05	0.00018761731678838554	0.0	2.5584179562052575e-05	2.9848209489061334e-05	0.001622889790219535	0.0	8.528059854017524e-07	5.628519503651566e-05	0.00019529257065700132	0.002707659003650564	1.1086477810222783e-05	2.5584179562052575e-06	7.845815065696122e-05	0.0010259256004383082	0.002114106037810944	0.0	0.00025072495970811524	0.0005875833239418074	0.0016919670750370768	0.002188300158540897	0.0003061573487592291	0.00046563206802935684	0.0007342659534309088	0.0017627499718254223	0.0027366544071542234	0.0010037526448178626	0.0008263689998542981	0.0008835070008762155	0.0016962311049640855	0.004387686794892017	0.0018480305703655975	0.0017815117035042609	0.0011384959905113394
18170X102_200925_A00421_0244_AHKML5DSXY_S122_L002_R1_001	0.00022364579460748698	0.13885823316725626	0.00030966340791805893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019353962994878685	0.00013418747676449222	0.0	0.0	0.00019784051061431541	0.0011818820068872583	0.0	1.7203522662114385e-05	1.7203522662114384e-06	7.053444291466897e-05	0.0005582543103856117	0.00013074677223206933	0.0	9.289902237541767e-05	0.00027525636259383016	0.0004954614526688943	0.0003354686919112305	3.3546869191123055e-05	1.290264199658579e-05	0.0002460103740682357	0.0010993050981091092	0.00034665098164160486	0.0001608529368907695	9.461937464162912e-05	0.0001926794538156811	0.0013625189948394594	8.08565565119376e-05	0.0003698757372354593
18170X102_200925_A00421_0244_AHKML5DSXY_S122_L002_R2_001	0.0005419109638566031	0.00015053082329350088	0.0003913801405631022	0.0010924236890442634	4.730968732081456e-05	0.00015483170395902946	0.0	1.7203522662114385e-05	3.0106164658700174e-05	0.0014442357274845026	0.0	3.440704532422877e-06	5.161056798634316e-05	0.0001565520562252409	0.0024429002180202425	8.601761331057192e-06	0.0	6.623356224914038e-05	0.0008696380705698821	0.0018597007997745649	8.601761331057192e-07	0.0002279466752730156	0.0005255676173275945	0.0014992870000032686	0.0019680829925458857	0.00027095548192830154	0.00040170225416037096	0.0006047038215733206	0.0015311135169281803	0.002401611763631168	0.0008481336672422392	0.0006855603780852583	0.0007345904176722843	0.0014812233012080486	0.003863911189910891	0.0016283134199691267	0.0014691808353445685	0.0009268397834214124
18170X103_200925_A00421_0244_AHKML5DSXY_S123_L002_R1_001	0.0003300571671088695	0.1453177305381892	0.0004508097892218705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022862496453394859	0.00014490314653560124	0.0	0.0	0.00023104001697620862	0.0013234487383584912	0.0	2.0125437018833507e-05	3.220069923013361e-06	9.660209769040082e-05	0.0006568942642947255	0.00014812321645861457	0.0	9.982216761341418e-05	0.0003228120097820894	0.0005852477085076783	0.0003759431635118099	3.059066426862693e-05	8.0501748075334e-06	0.0002954414154364759	0.0012373118679178839	0.00038399333831934325	0.0001440981290548479	0.000118337569670741	0.0001722737408812148	0.0015174579512200461	9.740711517115416e-05	0.00034817006042581964
18170X103_200925_A00421_0244_AHKML5DSXY_S123_L002_R2_001	0.0006560892468139723	0.00015295332134313463	0.0004950857506633042	0.0011109241234396093	7.647666067156732e-05	0.00017710384576573486	0.0	4.0250874037667e-06	2.0125437018833507e-05	0.0015464385805271665	0.0	0.0	6.037631105650051e-05	0.00019481423034230832	0.002560760606276375	1.5295332134313466e-05	1.6100349615066804e-06	7.325659074855396e-05	0.0009813163090383217	0.0020713099779783445	8.050174807533402e-07	0.00027209590849462895	0.000617448407737812	0.0016438456956983207	0.002194477652533605	0.0003091267126092826	0.000473350278682964	0.000738201029850813	0.0017468879332347483	0.002726594207311563	0.0010086869033839353	0.0008726389491366208	0.0009096697532512744	0.0017074420766778346	0.004227146791435789	0.0018523452232134358	0.0017332026360619415	0.001137087191564093
18170X104_200925_A00421_0244_AHKML5DSXY_S124_L002_R1_001	0.0002328144968609782	0.14305648023497244	0.0004977413381165741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022558921937218922	0.0001565476789237612	0.0	0.0	0.00022719483659192007	0.0012812825413452454	0.0	2.007021524663605e-05	1.605617219730884e-06	9.55342245739876e-05	0.0006245850984753139	0.0001677869994618774	0.0	0.0001067735451121038	0.0003155037836771187	0.0005226284050224028	0.00039257341022420114	3.211234439461768e-05	6.422468878923536e-06	0.0003034616545291371	0.0012050157234080286	0.0003700947691479688	0.00015574487031389574	0.00012844937757847073	0.00018785721470851343	0.0014683369474438935	7.867524376681332e-05	0.00037732004663675777
