Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
18170X104_200925_A00421_0244_AHKML5DSXY_S124_L002_R2_001 - nextera_transposase_sequence	4.01404304932721e-06	8.02808609865442e-06	1.605617219730884e-05	4.0140430493272105e-05	4.0140430493272105e-05	4.816851659192652e-05	5.619660269058094e-05	8.028086098654421e-05	0.00012042129147981631	0.00015173082726456852	0.0003147009750672533	0.0009681871834977231	0.005467929441793526	0.030554895691478727	0.07682236149524388	0.12406042290833637	0.192871557285733	0.24720403838420638	0.31950016493702893	0.3777198453244707	0.45580502476303303	0.5189258517137033	0.603517794935225	0.6729735846263436	0.7641782623673269	0.84124387487136	0.9394883813122533	1.028398632046241	1.1344833673710801	1.2356059426783415	1.3532350658130456	1.4730438143235347	1.6045599207916912	1.7467774660293542	1.8979961014008289	2.0059337189972375
18170X105_200925_A00421_0244_AHKML5DSXY_S125_L002_R1_001 - nextera_transposase_sequence	0.0	5.7303266996779325e-06	1.71909800990338e-05	1.71909800990338e-05	1.71909800990338e-05	1.71909800990338e-05	1.71909800990338e-05	1.71909800990338e-05	5.157294029710139e-05	0.00010085374991433162	0.00022692093730724612	0.0008182906527140087	0.007334818175587754	0.05002460602284842	0.1269519498353448	0.2039480575682373	0.3202358694154815	0.40899519179747285	0.529286209877112	0.6255144400794636	0.7575044931491652	0.8641745246636698	1.0096892948099514	1.128941977691609	1.28781413937484	1.4228057375698326	1.5975062076629136	1.7540438342486957	1.949616446312684	2.13436676337166	2.353252636580618	2.5777909040461378	2.8294886279374514	3.1021146510013287	3.396994970836075	3.609246271792146
18170X105_200925_A00421_0244_AHKML5DSXY_S125_L002_R2_001 - nextera_transposase_sequence	0.0	0.0	1.71909800990338e-05	2.8651633498389665e-05	3.43819601980676e-05	3.43819601980676e-05	4.011228689774553e-05	4.011228689774553e-05	5.730326699677933e-05	0.00010543801127407396	0.00025328044012576465	0.0008710096583510457	0.007480368473759574	0.05040739184638691	0.1277507573772799	0.20531989778014018	0.3220753042860781	0.411144064309852	0.5319771712952808	0.6290259842810263	0.7618927773357786	0.8695060206250502	1.0160384967931946	1.1361427062224243	1.2953128448940383	1.4310619922787287	1.6066518090756	1.7641509844815875	1.9599837533777411	2.1448349241866316	2.363786123119966	2.588704884278344	2.8405985853427866	3.1131524062902485	3.40777142322749	3.619440522990873
18170X106_200925_A00421_0244_AHKML5DSXY_S126_L002_R1_001 - nextera_transposase_sequence	0.0	0.0	0.0	1.282292451670077e-05	1.282292451670077e-05	2.564584903340154e-05	3.2057311291751926e-05	3.2057311291751926e-05	3.2057311291751926e-05	8.3349009358555e-05	0.0002436355658173146	0.0007347535748069541	0.005272786561267356	0.03442827003488989	0.09076963577636973	0.1449977835574973	0.22640155526686878	0.28729634150422906	0.3708094842965978	0.4357922188698824	0.5249654005439228	0.5970571644692662	0.6937933070232568	0.7715194639812386	0.8771200942536244	0.9659162819468738	1.0807340303618642	1.18315585764656	1.3126379025388493	1.4327284375151073	1.5747884890658281	1.7195131443311198	1.8839607397955487	2.059496318089569	2.2548202334977616	2.3931231681650895
18170X106_200925_A00421_0244_AHKML5DSXY_S126_L002_R2_001 - nextera_transposase_sequence	0.0	0.0	0.0	3.846877355010231e-05	5.129169806680308e-05	7.052608484185423e-05	7.052608484185423e-05	7.052608484185423e-05	0.00011540632065030692	0.00014874592439372895	0.000267999122399046	0.000883499499200683	0.00583443065509885	0.035702868731849954	0.09309443199124759	0.14852408779958998	0.23146917503586892	0.2938911715831683	0.3787635443743073	0.4455004550214765	0.5371869299007903	0.6120728090783227	0.711640253365601	0.7917655795006574	0.900150066685619	0.9921019761024285	1.1102818953256979	1.2158722672584703	1.347844524091903	1.4707009638864128	1.61554487234971	1.7636727317817336	1.9319530993842047	2.111103460099483	2.3092997105994164	2.449620973585673
18170X107_200925_A00421_0244_AHKML5DSXY_S127_L002_R1_001 - nextera_transposase_sequence	0.0	0.0	3.692445982930782e-06	7.384891965861564e-06	1.4769783931723129e-05	1.4769783931723129e-05	3.323201384637704e-05	3.323201384637704e-05	7.384891965861565e-05	0.00011520431466744041	0.00024517841326660397	0.0006188539467391991	0.004296530145738259	0.030102296631244908	0.07930487784299417	0.12843213315669164	0.20449652040506577	0.26106996228794144	0.3399184538074454	0.40169085963428763	0.4871488294632377	0.5556821038848261	0.6490876944474364	0.7241012115690684	0.8249182797086172	0.9086858477665816	1.0190958905697847	1.116052137189581	1.236673270113981	1.3509795819183725	1.4847347452040573	1.618991342654224	1.7730453584864723	1.9380821856503498	2.1171296298518603	2.244988695392001
18170X107_200925_A00421_0244_AHKML5DSXY_S127_L002_R2_001 - nextera_transposase_sequence	7.384891965861564e-06	1.1077337948792347e-05	1.4769783931723129e-05	2.9539567863446258e-05	2.9539567863446258e-05	2.9539567863446258e-05	2.9539567863446258e-05	2.9539567863446258e-05	7.015647367568487e-05	0.00012480467422306042	0.0002857953190788426	0.000769505742842775	0.004718207476988953	0.03112067323333722	0.08112599220177563	0.13117783598959898	0.2080892703464574	0.26574238343474205	0.34578796594191213	0.40911563001676476	0.49636591312582945	0.566669346151635	0.6619366679788389	0.7387565296753206	0.8412772923913938	0.9271532471056115	1.0398260208071548	1.1390368749441286	1.2617848567546965	1.3785518145621132	1.5149455997472006	1.6522381262845325	1.808548226612352	1.9759533886296814	2.1574563094098407	2.286753951904931
18170X108_200925_A00421_0244_AHKML5DSXY_S128_L002_R1_001 - nextera_transposase_sequence	0.0	0.0	9.190208035522728e-06	4.595104017761364e-05	4.595104017761364e-05	4.595104017761364e-05	5.5141248213136364e-05	5.5141248213136364e-05	0.00011947270446179545	0.00017645199428203634	0.0003234953228504	0.0007756535581981182	0.004755013637579459	0.02924783707305108	0.0737743950051587	0.11733414305192931	0.1816178102188037	0.2307679618135828	0.2967646837582786	0.34871968684549925	0.4200255919723165	0.477929416720931	0.5569119026198205	0.6225989145537192	0.7114847686316879	0.787516278730371	0.889602028609761	0.9840176308627037	1.1046676009738496	1.2222609078923807	1.3683015847640685	1.5205401379349133	1.6975711153231874	1.8941239326205193	2.114314884006019	2.2736942288204647
18170X108_200925_A00421_0244_AHKML5DSXY_S128_L002_R2_001 - nextera_transposase_sequence	0.0	0.0	4.595104017761364e-06	2.297552008880682e-05	2.297552008880682e-05	2.297552008880682e-05	2.297552008880682e-05	2.297552008880682e-05	7.811676830194318e-05	0.00012958193330087046	0.00031154805240422043	0.0009208588451593773	0.0052742603915864935	0.030256921915351474	0.07549663999101565	0.12020975914624439	0.1857690271884493	0.23636479850721615	0.30382919667518493	0.3575716952253147	0.4310906024470859	0.4910291392547651	0.5725168758641381	0.6405041968693281	0.7314578477552893	0.8102785859927536	0.9149945734119103	1.0122839537175607	1.1356505493240072	1.255925558947304	1.4051304244456226	1.5607684355688067	1.741072046038531	1.9409425284366866	2.163795883090077	2.3246079813372607
18170X109_200925_A00421_0244_AHKML5DSXY_S129_L002_R1_001 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	5.306994225671863e-06	5.306994225671863e-06	2.1227976902687452e-05	6.686812724346548e-05	0.0002664111101287275	0.000695216243563014	0.004993881566357222	0.034687575657836436	0.09111259966402482	0.14478117086939923	0.22676998606064896	0.2879882872514642	0.3707190202354628	0.43639944217122295	0.5254370070930101	0.5981396437881792	0.6976426013229912	0.7796186797280993	0.8907895947674735	0.9865617353616383	1.1121793500821364	1.2269505300042065	1.3724884782501863	1.5129497558198888	1.6863653447333227	1.8646909647043486	2.0737621250223826	2.299946218920517	2.5531906763753525	2.7356865324089115
18170X109_200925_A00421_0244_AHKML5DSXY_S129_L002_R2_001 - nextera_transposase_sequence	0.0	0.0	0.0	1.592098267701559e-05	2.1227976902687452e-05	2.6534971128359315e-05	4.2455953805374904e-05	4.2455953805374904e-05	7.429791915940608e-05	0.00012949065910639344	0.0003046214685535649	0.0008862680356872011	0.005574466734645725	0.03601432421425439	0.09340628256836019	0.1482445153010727	0.2315356668753023	0.29408920781329656	0.3781647331340805	0.44565165590425926	0.5368629656608815	0.6117319173989699	0.7136516801041529	0.7982281856798402	0.9114104515307441	1.0099910534691343	1.138219709348663	1.255905490499472	1.4039992871645357	1.5472202017315875	1.7235026289257298	1.9050495943917383	2.117118145048431	2.346053384753154	2.6020956895637637	2.786156047495051
18170X10_200925_A00421_0244_AHKML5DSXY_S30_L002_R1_001 - nextera_transposase_sequence	8.972253485541034e-06	1.3458380228311551e-05	1.7944506971082068e-05	3.5889013942164136e-05	3.5889013942164136e-05	4.4861267427705173e-05	4.4861267427705173e-05	5.831964765601672e-05	9.869478834095137e-05	0.00016419223878540092	0.00032748725222224776	0.0006917607437352137	0.003081969072283345	0.01905527195259205	0.04933842191699015	0.07761896490341548	0.11947901354020718	0.14964193530789904	0.19110541034062983	0.22294524628476928	0.2661233189585869	0.2988953720398741	0.34346593845464773	0.3788372533706962	0.4266539810965386	0.4656411141672601	0.5142500918758757	0.5567094870455015	0.6075247418862117	0.6552562332039414	0.7096594922135194	0.7637532084778464	0.8228444699336197	0.886728709201369	0.9560160395181111	1.0063414093185108
18170X10_200925_A00421_0244_AHKML5DSXY_S30_L002_R2_001 - nextera_transposase_sequence	0.0	4.486126742770517e-06	4.486126742770517e-06	1.3458380228311551e-05	1.7944506971082068e-05	2.2430633713852587e-05	3.140288719939362e-05	3.140288719939362e-05	8.075028136986931e-05	0.00013727547832877783	0.00027455095665755567	0.0008200639685784505	0.003548526253531479	0.01999556411787675	0.05082602154489285	0.07987907555642328	0.12270274421756207	0.15398899212164366	0.1964950430093943	0.22964751963846847	0.274449570193169	0.30880073988791146	0.35505180938052694	0.3922489778808829	0.44179017272664634	0.48276555716976366	0.5333547112226382	0.5782419981854515	0.6310787017364541	0.680719488595907	0.737253657808301	0.7941009586673404	0.8557125261272022	0.9219582625123458	0.993154888370811	1.0446035843076005
18170X110_200925_A00421_0244_AHKML5DSXY_S130_L002_R1_001 - nextera_transposase_sequence	0.0	7.124291493663638e-06	7.124291493663638e-06	2.493502022782273e-05	2.493502022782273e-05	2.493502022782273e-05	5.343218620247728e-05	5.343218620247728e-05	8.549149792396364e-05	0.00011470109304798457	0.00018095700393905642	0.0006397613761309946	0.0052548774057263	0.03733983657658986	0.10072180827911777	0.15993393217040436	0.25103082264158255	0.3178203429655298	0.41151973711934337	0.4831594750921767	0.5827428215906071	0.6610216868063856	0.7691171367814452	0.8560776636114025	0.9728975209496025	1.070456856234683	1.2011534085442412	1.317144710781728	1.464002005915513	1.6019076287875094	1.7690905275527165	1.9399908816193174	2.1356381746183084	2.3485504756230435	2.583237461149012	2.7533071228274517
18170X110_200925_A00421_0244_AHKML5DSXY_S130_L002_R2_001 - nextera_transposase_sequence	0.0	0.0	0.0	1.4248582987327275e-05	1.4248582987327275e-05	1.4248582987327275e-05	1.7810728734159094e-05	2.137287448099091e-05	6.055647769614092e-05	8.83412145214291e-05	0.0001966304452251164	0.0008143065177257536	0.005847618457999114	0.03857020171754556	0.10292250192151046	0.16326240115624402	0.2559401719098662	0.3240526731641868	0.4191940239163177	0.4924844602282331	0.5941345636889752	0.6743291508874	0.7847285967315105	0.8739396872443159	0.9931191099252172	1.0934790041964568	1.2270366719698704	1.3461491263107317	1.4956238861392883	1.6364176967828157	1.8068286120238022	1.9810111271815338	2.1799249078303693	2.3962440450273745	2.63454375876978	2.806696563280967
18170X111_200925_A00421_0244_AHKML5DSXY_S131_L002_R1_001 - nextera_transposase_sequence	0.0	0.0	9.31360977772558e-06	2.794082933317674e-05	3.259763422203953e-05	3.259763422203953e-05	3.725443911090232e-05	4.65680488886279e-05	6.053846355521627e-05	9.406745875502836e-05	0.00021886982977655113	0.0006882757625739204	0.005043319694638402	0.03550068638975659	0.09759172869491972	0.15620879455299122	0.24750452303816842	0.3136823773137975	0.4077014052979817	0.47966114852362285	0.5794611340968413	0.6578677580106241	0.7681381036959618	0.8561349515978686	0.9774177094843889	1.078717186231821	1.213506541017999	1.3324124656892438	1.4806264576090353	1.6212489261990026	1.7925532194797313	1.9658021944820494	2.1639576247519607	2.3762967513523714	2.6114626041570084	2.7786921931599826
18170X111_200925_A00421_0244_AHKML5DSXY_S131_L002_R2_001 - nextera_transposase_sequence	0.0	0.0	9.31360977772558e-06	2.328402444431395e-05	2.328402444431395e-05	2.328402444431395e-05	4.65680488886279e-05	6.519526844407906e-05	8.847929288839301e-05	0.0001574000052435623	0.0003017609567983088	0.0008969006215949736	0.005558362315346626	0.0364609195578401	0.09937342224539861	0.15903361239857536	0.25135197523734687	0.31859530647154777	0.4139219652685247	0.48754698192242313	0.5891370432949203	0.6693141844274489	0.7817052390591746	0.8720370089323571	0.9951349893645561	1.09874610405882	1.235697147674408	1.3573831848643036	1.507952588696882	1.6506380218526158	1.8244793424367969	2.000608085582388	2.2006392768615335	2.415428814194463	2.652527241027978	2.8205428986961922
18170X112_200925_A00421_0244_AHKML5DSXY_S132_L002_R1_001 - nextera_transposase_sequence	0.0	0.0	0.0	4.302947652533363e-06	4.302947652533363e-06	4.302947652533363e-06	1.721179061013345e-05	1.721179061013345e-05	6.88471624405338e-05	0.00011101604943536075	0.0002220320988707215	0.0006110185666597375	0.004469902021451657	0.03360429998722454	0.09317774964701844	0.14834498091061818	0.23426968199452639	0.2957519192329841	0.3842575283188818	0.45194891901994516	0.5473469896556709	0.6233835170340573	0.7300260504753832	0.815309612359064	0.9334599490023251	1.0332100208938229	1.1677821269582125	1.2890185376578702	1.4441165646143743	1.592450357861096	1.7745588478220824	1.9620873306462	2.1832571188073535	2.4238753697684277	2.6935428203317544	2.889622981320517
18170X112_200925_A00421_0244_AHKML5DSXY_S132_L002_R2_001 - nextera_transposase_sequence	0.0	0.0	4.302947652533363e-06	1.2908842957600087e-05	2.1514738262666814e-05	2.1514738262666814e-05	3.0120633567733538e-05	3.44235812202669e-05	7.315011009306717e-05	0.00014802139924714768	0.00027452806023162856	0.0007125681312595249	0.0048528643625271265	0.03447005305491426	0.09470615665319829	0.15075377100650636	0.23777572374181055	0.300256244835656	0.39006478647074083	0.4589541177982695	0.5559752602885306	0.6335083528604682	0.741668966233608	0.8288897151504593	0.9488498715763758	1.0505302457848003	1.1870412600614213	1.310392139237534	1.4672509323734546	1.6172551298988895	1.801345557548633	1.9912552916036623	2.2143063284785045	2.456697393872422	2.7280868840862924	2.9250577552391293
18170X113_200925_A00421_0244_AHKML5DSXY_S133_L002_R1_001 - nextera_transposase_sequence	5.291041124511319e-06	5.291041124511319e-06	2.1164164498045278e-05	3.174624674706792e-05	3.174624674706792e-05	3.174624674706792e-05	4.761937012060188e-05	4.761937012060188e-05	8.465665799218111e-05	0.00011005365538983543	0.00022434014367927994	0.0006486816418650877	0.004475162583111673	0.031824554155710685	0.08747784111977056	0.13912051891145083	0.21940042768543616	0.2773225130836865	0.35861406892067843	0.41988326693429456	0.5048457471034724	0.5710959312317035	0.6617780268564781	0.7335742802914221	0.8322934673843294	0.9141659795367927	1.0197624618833399	1.1134212972447644	1.2283913880474957	1.3352058680609054	1.4632300155260312	1.5909208274003126	1.7370646743004396	1.8924445625875137	2.063155771636972	2.1859671853862293
18170X113_200925_A00421_0244_AHKML5DSXY_S133_L002_R2_001 - nextera_transposase_sequence	5.291041124511319e-06	5.291041124511319e-06	5.291041124511319e-06	1.587312337353396e-05	1.587312337353396e-05	2.1164164498045278e-05	2.1164164498045278e-05	2.6455205622556596e-05	6.349249349413584e-05	9.206411556649694e-05	0.00022751476835398675	0.0007724920041786526	0.004979927906390054	0.03302562049097475	0.08943023529471524	0.14207715269182777	0.22367135608114172	0.2831945105236691	0.36593581162877714	0.4288050204784456	0.5159759812129945	0.5843616295390783	0.6768776000176085	0.7511691084468721	0.8521518029328451	0.9369714249916614	1.0456970290592444	1.1423294295326445	1.2602085347456322	1.3697680068944382	1.5005149241222375	1.631149671278197	1.7806797844980113	1.9391686885498483	2.1124153645061723	2.2370998068135064
18170X114_200925_A00421_0244_AHKML5DSXY_S134_L002_R1_001 - nextera_transposase_sequence	0.0	4.971188235782464e-06	1.4913564707347391e-05	2.9827129414694782e-05	3.9769505886259714e-05	3.9769505886259714e-05	4.9711882357824635e-05	4.9711882357824635e-05	9.445257647986681e-05	0.00013024513177750056	0.00025452483767206214	0.0007069029671282664	0.004463132798085497	0.029250471579344017	0.07788062337706239	0.12429163674632746	0.1954502193909648	0.24767851723374257	0.32060386017737696	0.37664704787229414	0.4545734061811257	0.5144225355893579	0.5979007169199114	0.6660149438889555	0.758082344253294	0.833729909874843	0.9341956356447122	1.0225078004157404	1.134034420010226	1.2398918965406245	1.3666174270471911	1.4933787501090554	1.6386140028927347	1.7942469929903762	1.96776731259801	2.091090561876007
18170X114_200925_A00421_0244_AHKML5DSXY_S134_L002_R2_001 - nextera_transposase_sequence	0.0	4.971188235782464e-06	1.9884752943129857e-05	2.9827129414694782e-05	3.4798317650477246e-05	3.4798317650477246e-05	4.4740694122042174e-05	4.4740694122042174e-05	8.451020000830189e-05	0.000135216320013283	0.00032113876003154714	0.0009335891506799468	0.005163076101683667	0.030586726977122343	0.08026281677964935	0.1278738749890323	0.20033093200085603	0.2540704710673116	0.3286949661499365	0.38675049084269847	0.46734041180826225	0.5296562448190898	0.6155693141475295	0.6865031990839093	0.7815205025473612	0.8602541818256839	0.9641291484876527	1.055885352468431	1.17038275415262	1.2793551772315603	1.4096003090090607	1.540440989137208	1.6890536672082779	1.8479557106897697	2.025007562420104	2.1503123273288836
18170X115_200925_A00421_0244_AHKML5DSXY_S135_L002_R1_001 - nextera_transposase_sequence	0.0	4.794650857360288e-06	4.794650857360288e-06	1.4383952572080864e-05	1.9178603429441152e-05	1.9178603429441152e-05	2.397325428680144e-05	2.397325428680144e-05	6.712511200304402e-05	0.00011698948091959103	0.00024932184458273496	0.0005552205692823213	0.003290089418320629	0.02346789808643567	0.06598877974984965	0.10412159694860748	0.16552764940899217	0.2095185710252728	0.2728511142001448	0.3220097105104884	0.39198859870383324	0.4462419910152079	0.5217376044850315	0.5833670876753692	0.6686409121036933	0.7405884839390703	0.8386112849971156	0.926605594321906	1.0390775552036922	1.1469255547986401	1.281055912533294	1.418466770384554	1.5788085254262252	1.7519356964441333	1.945243552920671	2.0855532566802912
18170X115_200925_A00421_0244_AHKML5DSXY_S135_L002_R2_001 - nextera_transposase_sequence	0.0	1.9178603429441152e-05	1.9178603429441152e-05	2.397325428680144e-05	2.8767905144161728e-05	2.8767905144161728e-05	2.8767905144161728e-05	4.794650857360288e-05	7.671441371776461e-05	0.00012466092229136748	0.0002934326324704496	0.000783445950092671	0.0040332603012114745	0.025174793791655926	0.06913502964244946	0.10880405297590554	0.1722526267015257	0.21831196069767156	0.2840351167900234	0.33599283027089394	0.40935961876004956	0.4669721434620908	0.5464319742607799	0.611753338611285	0.7011707003105399	0.777355784573652	0.8802614580648329	0.9731089129874434	1.0905510089479693	1.2035427099826932	1.3433460986117758	1.4870686348516649	1.6542370137840456	1.8344612270010188	2.0354980606596214	2.1809236568840444
18170X116_200925_A00421_0244_AHKML5DSXY_S136_L002_R1_001 - nextera_transposase_sequence	0.0	0.0	0.0	1.4929175246173391e-05	1.4929175246173391e-05	1.9905566994897854e-05	1.9905566994897854e-05	2.9858350492346783e-05	4.478752573852017e-05	8.658921642780566e-05	0.00018711232975203985	0.00047574305117805874	0.002886307214260189	0.020527615963488413	0.05741263160503414	0.09174177244443497	0.1440814703008194	0.18275102002345772	0.23840599006284235	0.2807620507929358	0.3418233728281347	0.39014413670824927	0.4574727265117917	0.512914706984331	0.59122022170721	0.6565572595329129	0.7452972724745173	0.8265657308445867	0.9323250035668288	1.0346635046009975	1.161575428090368	1.2937065912458003	1.447615439972001	1.6180926873864045	1.8078126464147761	1.9458736779779886
18170X116_200925_A00421_0244_AHKML5DSXY_S136_L002_R2_001 - nextera_transposase_sequence	0.0	1.9905566994897854e-05	1.9905566994897854e-05	1.9905566994897854e-05	2.9858350492346783e-05	2.9858350492346783e-05	3.4834742241071244e-05	3.981113398979571e-05	5.47403092359691e-05	8.857977312729544e-05	0.00022294235034285597	0.0007444682056091797	0.003702435461051001	0.022305183096132792	0.06093790751983056	0.09707945023411683	0.15187051866592294	0.19275754855179286	0.251395367805363	0.29693034758454157	0.36224548928655015	0.4145204940502011	0.48676078250973465	0.5471323766485605	0.6311189401917832	0.701992711477117	0.797339382104328	0.8851508003456203	0.9984771743609728	1.108811741656992	1.245232554499825	1.3871393416064521	1.5521963031281447	1.7355723579552425	1.9393187747665686	2.087621220548656
