18170X104_200925_A00421_0244_AHKML5DSXY_S124_L002_R2_001	220.0	208.5	214.5	286.5	408.0	537.5	717.0	936.0	1255.5	1744.0	2380.0	3208.5	4375.5	6032.0	8237.0	11394.5	15856.0	22633.5	32472.0	46297.0	66840.0	95081.5	133092.0	184403.5	249589.5	327811.0	419485.5	522132.0	631137.0	743462.0	853073.0	957001.0	1049078.0	1123771.5	1180683.0	1216572.0	1231499.5	1223756.0	1186152.5	1124066.5	1055250.0	985239.5	912334.5	840698.5	773701.5	709183.0	643106.0	575731.0	510024.0	447320.5	389022.5	338873.5	292312.0	248605.0	211538.5	178533.0	151374.0	127967.5	107633.5	91105.0	76515.0	63648.0	52802.5	44169.5	36883.5	31242.0	26976.5	23295.5	19958.0	17315.5	15396.5	13746.5	12479.0	11511.5	10806.0	10079.5	9425.0	8889.5	8311.0	7782.5	7278.0	6903.5	6502.0	6117.0	5915.5	5686.5	5394.0	5048.0	4795.0	4694.0	4612.0	4522.0	4466.5	4365.5	4309.5	4442.0	4765.0	5302.5	6209.5	8342.0	19517.0
18170X105_200925_A00421_0244_AHKML5DSXY_S125_L002_R1_001	98.0	98.0	117.5	143.0	178.0	224.5	282.0	371.0	518.5	724.5	988.0	1429.5	1999.5	2812.5	3878.0	5488.5	8049.0	11959.5	17858.5	26622.5	39829.0	58843.0	84812.5	120085.0	165813.0	220479.0	285596.0	359290.5	438144.5	519447.5	598950.5	674149.5	741859.5	797297.5	838159.0	865333.0	877865.5	873160.5	847998.5	806323.5	759097.0	709241.5	657896.0	608375.0	561182.0	514831.0	466850.5	418854.0	370752.5	324095.5	281325.0	243334.0	208389.5	175342.5	147683.5	124080.5	102877.5	85696.0	71413.5	58800.0	47916.5	38345.0	30489.5	24469.5	19691.0	15955.0	13059.0	10608.0	8510.5	7042.0	6058.5	5159.5	4540.5	4044.5	3582.5	3249.0	2933.5	2718.0	2364.5	1951.5	1768.5	1586.5	1354.5	1178.0	1047.0	906.0	729.5	573.0	474.5	383.0	274.5	190.0	144.5	108.0	83.0	59.0	47.0	35.5	19.0	10.5	5.0
18170X105_200925_A00421_0244_AHKML5DSXY_S125_L002_R2_001	89.0	101.5	141.0	183.5	257.5	335.0	422.0	577.0	791.5	1047.0	1454.0	2005.5	2587.0	3430.5	4790.5	6697.0	9505.0	13646.0	19727.0	29037.0	42401.0	61446.5	87457.5	122430.0	167385.0	221617.5	286440.0	358990.5	436735.5	517286.5	594158.5	669540.0	738684.0	791912.5	832703.5	859694.5	871544.5	868763.0	844670.0	803467.0	755861.0	705847.0	656014.0	606433.0	558002.5	510546.5	462953.0	415650.0	368410.0	322775.0	280636.0	242797.0	207228.0	174459.5	146669.5	122817.5	102574.5	86119.5	71963.5	59545.0	48787.5	39691.0	32474.0	26239.0	21179.0	17506.0	14864.0	12579.5	10361.0	8688.0	7543.0	6629.0	5994.0	5558.5	5113.0	4648.0	4280.0	4059.5	3717.0	3341.0	3142.0	2970.5	2721.0	2456.0	2309.5	2198.0	2071.0	1901.0	1726.5	1577.0	1432.5	1288.0	1145.0	1035.5	967.0	883.0	814.5	767.5	736.5	833.5	1916.5
18170X106_200925_A00421_0244_AHKML5DSXY_S126_L002_R1_001	119.0	126.5	130.5	152.5	210.5	266.0	355.5	478.5	602.0	785.0	1077.5	1527.5	2195.5	3074.0	4198.5	5845.5	8400.5	12296.0	17980.5	26650.5	39084.0	56670.5	80725.0	112723.5	154547.5	204814.5	263593.5	329255.0	399103.5	471577.0	542513.5	609150.0	668115.5	715078.5	749701.5	772869.0	782948.5	777531.5	752566.5	713290.0	668957.5	623871.0	580171.0	536771.0	492996.5	451359.5	409640.0	365498.5	321462.5	281107.0	244855.5	211642.0	181472.5	153695.0	130025.5	109617.5	92476.0	77871.5	65073.0	54073.5	44638.5	36419.5	29469.0	24099.5	19555.5	15967.5	13364.5	11088.0	8979.5	7382.5	6247.0	5357.0	4755.5	4245.5	3758.0	3422.5	3112.0	2836.0	2511.0	2172.5	1920.5	1708.0	1521.0	1331.5	1156.0	990.0	837.0	698.0	603.5	491.0	370.0	292.5	231.0	174.0	123.0	96.5	80.0	54.5	50.5	35.0	10.5
18170X106_200925_A00421_0244_AHKML5DSXY_S126_L002_R2_001	117.0	122.5	138.5	182.0	252.5	336.5	449.0	612.5	820.5	1132.0	1587.0	2139.5	2940.5	4118.0	5632.0	7703.5	10797.5	15228.0	21517.0	30530.5	43281.0	61061.5	85339.0	117540.5	158651.5	207260.5	263399.0	326500.0	395188.5	464614.5	531195.0	595563.5	652658.0	699325.0	734230.5	756139.5	765200.0	760393.5	738310.0	702010.5	660549.5	617381.5	573171.0	529629.5	488939.5	448387.0	405634.0	363028.0	321496.0	281698.0	244789.0	212331.5	183241.5	156154.5	132687.0	112687.5	95433.5	81025.5	68694.0	57950.5	48803.5	40865.0	33940.0	28449.0	24050.5	20291.0	17395.5	14993.0	12739.0	11046.0	9830.0	8777.5	7887.0	7175.0	6668.0	6187.5	5797.5	5425.5	5036.0	4716.5	4458.0	4259.5	4048.5	3795.0	3593.0	3386.5	3216.5	3068.0	2851.5	2766.0	2719.5	2626.5	2571.5	2500.5	2426.5	2455.0	2572.0	2794.0	3224.5	4088.5	8424.0
18170X107_200925_A00421_0244_AHKML5DSXY_S127_L002_R1_001	244.0	228.0	242.0	301.0	386.5	477.0	618.5	825.5	1097.5	1462.0	1976.5	2745.0	3754.5	5216.5	7252.5	10082.5	14399.0	20932.0	31028.5	45807.0	67346.0	97934.5	139662.5	196431.0	269029.0	356132.0	459383.0	574911.0	696735.5	822765.0	945972.5	1063373.0	1167400.0	1249084.5	1307859.5	1346552.5	1363468.5	1349767.0	1304219.5	1237004.0	1159895.0	1079814.5	999848.5	923360.5	851722.0	780108.0	706278.5	632392.5	560901.0	491256.5	426327.5	370015.5	317449.5	269223.0	228954.0	192115.0	159908.5	133179.5	110316.5	91484.0	75053.5	60680.0	49047.0	39647.5	32080.0	26219.0	21688.0	18118.5	14800.0	12125.0	10225.5	8743.5	7682.0	6905.5	6201.0	5601.0	5087.5	4523.0	4029.5	3536.5	3123.5	2931.5	2644.5	2270.5	1981.5	1710.0	1476.0	1228.5	997.5	807.5	627.5	495.0	389.5	299.5	230.0	168.5	134.0	112.5	90.5	52.0	16.5
18170X107_200925_A00421_0244_AHKML5DSXY_S127_L002_R2_001	240.0	221.5	250.5	352.5	459.5	588.0	798.0	1062.0	1406.0	1814.5	2458.5	3396.5	4675.5	6454.5	8851.5	12099.5	16837.0	23829.5	34219.5	49443.5	71456.0	102886.5	144757.5	199870.5	270742.5	357417.5	458757.0	572191.0	691817.0	812466.0	931021.0	1046181.0	1148066.0	1228473.5	1287801.0	1326648.0	1342238.5	1329986.0	1288888.5	1223757.0	1146781.0	1069358.0	993960.5	918325.0	845973.0	774672.5	701579.5	628103.5	557062.0	488952.0	426277.5	371061.5	319622.0	272529.5	231957.0	196079.0	164032.0	138134.0	116165.5	96700.5	80834.5	67182.5	55448.5	46195.5	38599.0	32172.0	27544.5	23809.5	20153.0	17263.0	15144.5	13397.5	12209.0	11325.0	10345.5	9543.5	9008.0	8392.0	7758.0	7237.5	6819.5	6404.5	5915.0	5633.5	5400.0	5069.5	4824.5	4594.5	4393.5	4139.0	3851.0	3644.5	3464.0	3360.0	3296.0	3209.0	3285.0	3520.5	3809.5	4644.0	10026.0
18170X108_200925_A00421_0244_AHKML5DSXY_S128_L002_R1_001	218.0	201.0	194.5	236.5	314.5	383.0	516.0	712.0	909.5	1185.5	1553.5	2148.5	3032.0	4247.0	5884.0	8280.0	11906.0	17048.5	25073.0	37146.5	54670.5	79562.5	113490.0	159457.0	218092.0	288801.5	372258.0	464947.0	564029.5	665370.0	762754.5	856215.0	939812.5	1006845.5	1057344.5	1089647.0	1100402.0	1088753.5	1053688.0	998380.5	934415.0	869605.0	804895.5	740749.5	680960.5	622448.0	563815.5	505287.0	445216.5	389075.0	338202.0	292197.5	249405.5	211612.5	179627.5	150650.0	126475.5	105820.5	87972.5	73080.5	59664.5	48273.5	39101.5	31509.5	25360.5	20640.0	17197.0	14175.0	11213.5	8940.0	7580.5	6489.5	5686.0	5041.5	4492.5	4083.5	3581.0	3132.5	2800.5	2387.0	2063.0	1862.5	1665.0	1499.0	1294.0	1074.5	890.5	758.0	635.0	506.0	394.5	307.5	232.5	174.0	133.0	103.0	80.0	60.5	51.5	32.0	10.5
18170X108_200925_A00421_0244_AHKML5DSXY_S128_L002_R2_001	203.0	207.5	237.0	297.0	397.0	560.5	731.0	895.5	1185.0	1585.0	2124.0	2912.0	3933.5	5399.0	7309.0	9993.5	14172.0	20099.0	28616.0	40938.0	58609.5	84108.0	119038.5	164504.5	221230.5	290271.0	372690.0	464451.0	561862.5	661209.5	756727.5	847565.0	930309.0	997354.0	1046844.5	1077481.0	1086993.5	1077766.5	1043706.0	988757.0	926546.5	863311.0	800529.0	737994.0	679539.5	621005.5	560343.5	501145.5	442819.0	386657.5	335083.5	289010.0	247848.5	210732.5	178160.0	150271.0	126861.5	106860.0	89776.5	75458.0	62683.0	51428.5	42550.0	35250.0	29194.0	24639.5	20768.0	17447.5	14552.0	12239.5	10824.0	9560.5	8503.0	7724.0	7218.5	6739.0	6192.5	5771.5	5290.0	4855.0	4514.5	4143.0	3880.0	3627.5	3403.0	3161.5	2853.5	2675.5	2548.0	2363.0	2160.0	1960.0	1778.5	1664.0	1546.5	1449.0	1403.5	1374.5	1394.5	1638.5	3564.5
18170X109_200925_A00421_0244_AHKML5DSXY_S129_L002_R1_001	159.0	161.5	168.5	192.5	246.5	317.0	411.5	526.5	733.0	1003.5	1310.5	1877.5	2657.5	3611.5	5051.0	7151.0	10203.0	14826.5	21606.0	31606.5	46429.0	67976.5	97106.5	135998.5	186917.5	247592.5	318429.0	398192.0	484749.0	573470.5	657766.5	738533.0	811728.0	869981.0	911856.0	939656.0	952043.5	944351.5	913570.5	865102.5	810490.5	754067.5	698851.5	646153.5	594778.0	544383.5	491324.5	438469.0	387341.5	338428.0	293605.0	253668.0	217043.5	183332.5	154759.5	129986.0	109335.0	91190.5	75762.0	63149.0	51986.0	42150.0	33969.0	27339.0	22021.5	18188.5	15146.0	12602.0	10256.0	8399.0	7272.0	6281.0	5474.5	4787.0	4377.0	4061.0	3619.5	3212.5	2838.5	2484.0	2213.5	2024.5	1810.5	1586.5	1389.5	1223.0	1067.5	888.0	704.5	587.0	440.0	329.0	266.0	199.0	157.5	109.5	84.0	81.5	69.5	38.5	13.0
18170X109_200925_A00421_0244_AHKML5DSXY_S129_L002_R2_001	172.0	165.5	182.0	242.5	341.5	456.5	612.5	803.0	1031.0	1378.5	1912.0	2585.0	3422.5	4695.0	6392.5	8598.0	11984.0	17124.5	24447.5	34982.0	50400.5	72155.0	101189.5	139842.5	189589.0	250027.0	320547.0	398179.0	480470.5	566680.5	650599.5	729894.0	801233.0	858347.5	900466.5	927591.5	938944.0	931936.5	902885.5	856351.5	803137.5	748248.5	693808.0	640591.5	588157.0	538557.0	488948.0	436709.0	386214.5	338440.0	293509.0	253906.0	218092.5	184790.0	156134.0	131565.0	111014.5	93664.0	78745.5	65842.5	54628.5	45363.5	37469.0	30647.5	25385.5	21495.5	18257.0	15634.5	13335.0	11446.5	10003.5	8761.0	7930.5	7209.5	6706.5	6312.0	5879.5	5490.5	5050.5	4746.5	4450.5	4130.0	3893.0	3672.0	3425.0	3195.0	2987.5	2833.5	2645.5	2461.5	2318.5	2142.5	2021.0	1905.0	1782.5	1772.0	1804.0	1872.5	2055.5	2469.0	5003.5
18170X10_200925_A00421_0244_AHKML5DSXY_S30_L002_R1_001	186.0	168.5	175.5	248.5	339.5	406.0	499.0	662.0	904.0	1196.0	1625.5	2192.5	2983.0	4168.0	5882.0	8333.5	11880.5	17201.5	25356.0	37245.5	54436.0	79223.0	113281.0	159332.5	218340.5	289814.5	373812.0	467392.0	569201.5	673924.5	774558.5	871407.5	958177.0	1026161.0	1075590.0	1106923.0	1118536.5	1110175.5	1079529.0	1026143.0	961552.5	896035.0	829208.5	763776.0	701533.0	641585.0	580772.0	520115.5	461053.5	403036.5	349173.0	302312.5	259928.5	220194.0	187002.5	158152.5	133241.5	112534.0	94575.5	79062.5	65227.5	52983.0	42773.5	34474.5	27892.5	22858.5	18713.0	15248.0	12190.5	9951.0	8447.5	7084.5	6173.0	5485.0	4891.0	4403.5	4012.5	3761.0	3267.0	2686.5	2383.0	2151.5	1899.5	1707.5	1496.0	1282.0	1039.5	848.0	736.5	586.5	450.5	363.5	276.0	203.0	166.0	131.5	111.5	99.5	69.5	38.5	15.5
18170X10_200925_A00421_0244_AHKML5DSXY_S30_L002_R2_001	180.0	184.5	228.5	306.5	391.0	489.5	638.5	847.0	1110.0	1516.5	2024.0	2641.0	3515.0	4922.5	6871.0	9429.0	13259.5	19061.5	27735.0	40395.0	58162.5	83288.5	117868.0	163532.0	221856.5	293023.5	375559.0	467526.0	566599.5	668407.0	766993.5	861917.0	946117.0	1012666.0	1061261.5	1091323.0	1104436.5	1097308.5	1066309.5	1014365.0	951715.5	885959.5	819964.5	756758.5	696189.5	636330.0	575828.0	515373.5	456182.0	400696.0	348456.0	301583.0	260215.0	221271.0	187870.5	159130.0	134895.0	114260.0	96804.5	82455.0	69141.0	57249.5	47265.0	39277.5	32784.5	27529.5	23327.0	19521.5	16374.5	13992.0	12205.5	10717.5	9686.0	8981.5	8329.0	7758.5	7237.0	6786.0	6229.5	5654.0	5295.5	5036.5	4768.0	4504.5	4276.5	4126.5	3829.0	3484.0	3358.0	3200.5	2979.0	2771.0	2636.0	2552.0	2450.5	2426.0	2535.0	2749.5	3025.0	3901.5	8594.0
18170X110_200925_A00421_0244_AHKML5DSXY_S130_L002_R1_001	268.0	247.0	243.0	311.5	427.5	544.5	646.5	780.0	1069.5	1508.0	2030.5	2836.5	3933.0	5535.0	7720.5	10540.0	14939.5	21996.5	32398.5	47682.5	69627.0	100854.5	144875.0	202553.0	275619.0	365435.0	471506.5	589312.5	716122.5	846162.5	969925.0	1088789.5	1196029.0	1283186.0	1349275.0	1389426.0	1404412.5	1395631.5	1353991.0	1285617.5	1209470.5	1128455.0	1045840.5	965871.5	889790.0	815392.0	738730.0	662911.5	585803.0	511274.0	444231.0	384871.5	330410.5	279797.0	237051.0	199873.5	167970.5	140949.5	117452.5	97399.0	80116.5	65054.0	52434.5	42335.0	34369.0	28118.5	23305.5	19642.0	15944.0	12884.5	11098.5	9580.0	8303.0	7370.5	6692.5	6054.5	5429.5	4988.0	4455.5	3799.0	3364.0	3121.0	2811.0	2463.0	2138.5	1817.0	1563.0	1334.5	1116.0	894.5	703.5	562.0	451.5	340.0	237.0	183.0	155.0	141.5	99.5	53.5	21.5
18170X110_200925_A00421_0244_AHKML5DSXY_S130_L002_R2_001	240.0	231.5	263.0	351.0	496.5	639.0	796.0	1029.5	1361.5	1878.5	2564.5	3585.0	4807.5	6472.5	8842.0	12207.0	17224.0	24534.5	35101.0	50318.5	72574.5	104575.5	147364.5	203415.0	276137.5	364496.5	467723.5	582822.0	706130.0	831137.5	951887.0	1070727.0	1176057.0	1257904.0	1321727.5	1363671.0	1381201.5	1373690.5	1334284.0	1269507.0	1194395.0	1116727.0	1037467.5	959928.0	885263.5	811362.0	736579.0	661564.0	587493.5	515393.5	449005.0	391347.0	336876.5	286077.5	243898.0	206725.0	173991.5	146555.0	123765.0	104044.0	86564.5	71619.0	59610.0	49336.0	41013.5	34854.0	29897.5	25577.5	21613.0	18384.5	16232.0	14613.5	13294.0	12139.0	11293.0	10394.5	9621.0	9202.5	8531.0	7764.5	7270.5	6927.5	6666.0	6316.5	5841.5	5457.5	5205.5	4976.0	4707.0	4486.5	4227.5	3993.0	3895.5	3768.0	3714.0	3692.0	3791.0	4094.5	4572.0	5806.5	13526.0
18170X111_200925_A00421_0244_AHKML5DSXY_S131_L002_R1_001	173.0	164.0	183.0	230.0	300.5	363.5	482.5	650.5	851.5	1144.0	1513.5	2032.5	2840.5	3982.0	5642.0	7835.0	11206.5	16408.5	24022.0	35394.5	52399.0	76049.0	108940.0	153368.0	210232.0	279154.0	359584.5	450784.0	549534.0	649080.5	743679.5	836585.0	920347.0	985362.0	1033638.0	1065258.0	1079556.5	1072200.5	1040210.0	987483.0	924517.5	860742.5	799658.5	741457.0	682602.0	625196.5	567046.5	506540.0	447215.5	390000.0	337955.0	293120.5	250468.5	211473.0	179254.5	150713.0	126026.0	105613.0	88658.5	73455.0	60258.0	48903.0	39538.5	32251.5	26015.5	20961.5	17368.5	14316.5	11533.5	9315.5	7842.5	6773.5	5956.0	5188.5	4690.0	4263.0	3805.0	3537.5	3072.5	2578.5	2270.0	2071.0	1868.0	1649.5	1393.5	1145.0	978.5	839.0	702.5	570.0	453.0	352.5	275.5	209.0	155.0	115.0	87.0	66.0	49.5	29.0	11.5
