Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
18170X100_200925_A00421_0244_AHKML5DSXY_S120_L002_R1_001	36.337459372871976	36.22420993391423	36.347312619329166	36.330518563052316	36.38698260627445	36.42423611939154	36.325302823679436	36.31163322793888	36.335027690919794	36.25036042444903	36.22320406212228	36.13217425856755	36.071077044194325	36.002304920620865	35.931175012016844	35.87451833525404	35.8565266068556	35.787397933668956	35.74167467654828	35.692999587277406	35.60215192527569	35.54845571208239	35.515514939797676	35.4232744563217	35.36597627176723	35.27415952060111	35.26116729308498	35.185291689391214	35.126043038667305	35.02578123243078	34.9778488254232	34.90855754665132	34.850484589074064	34.73405081972597	34.623532379632955	34.50466760784461	34.395989585347266	34.172802733482314
18170X100_200925_A00421_0244_AHKML5DSXY_S120_L002_R2_001	35.59030531441421	35.457668025097284	35.59966967631126	35.57155539631967	35.66530486545098	35.688204457695285	35.56290824307824	35.60876894766415	35.67854139368219	35.54980880637744	35.510535816183605	35.45057095180367	35.35067366326657	35.25207975949161	35.1333902047062	35.13899053973794	35.03709697460259	34.96132135623461	34.84172176510665	34.77425762917967	34.71043378423264	34.65413123834414	34.57070376564476	34.49272889884931	34.33466977419333	34.30630948661742	34.23300118413042	34.17427180994634	34.0284055074765	33.90705059144233	33.821336941325924	33.81947421308879	33.71531927272163	33.59405376913129	33.5035323861045	33.296670698976705	33.26694146182753	33.06559476222503
18170X101_200925_A00421_0244_AHKML5DSXY_S121_L002_R1_001	36.33984595680205	36.1971796171012	36.3252794762475	36.30286786287204	36.36418427210003	36.417491895038516	36.31915313124987	36.30950729859079	36.31685575720579	36.22943333643328	36.20756224001943	36.11672244657416	36.054221430136025	35.985043957671316	35.911372581426235	35.8564228293945	35.83987997096878	35.7695113332159	35.7238238046549	35.673868928751595	35.581831352243704	35.52805488215863	35.495098118100245	35.40400226112979	35.34433479491487	35.253828772676165	35.240980713238315	35.16913035919804	35.105797285544135	35.00913958144197	34.95750579492327	34.891413365166876	34.829421584766806	34.716660677836636	34.60374977086169	34.48424485714285	34.37550680660701	34.15041371963568
18170X101_200925_A00421_0244_AHKML5DSXY_S121_L002_R2_001	35.66021373961693	35.716038589982524	35.7864570827733	35.74644496098903	35.87942184700464	35.85557453475276	35.73894529987281	35.77125155205359	35.84431378603942	35.71309019237725	35.67581795713481	35.613577489981346	35.51597902148445	35.42162619611902	35.30602878825693	35.31270613972979	35.21085567439833	35.14073038483339	35.0206637192839	34.95792883786039	34.897147248850025	34.84143461069599	34.75816519303924	34.68373766783915	34.52861451050237	34.49989351438064	34.43159346841013	34.37215116003147	34.232057616595746	34.11079791811297	34.02754356953799	34.02779304940096	33.92711929429622	33.81013095134388	33.71901299817035	33.51711595684	33.48787168749368	33.29045953578444
18170X102_200925_A00421_0244_AHKML5DSXY_S122_L002_R1_001	36.013979840568076	35.51264011624076	35.83528349598977	35.84188078887785	35.87734662500432	36.08513223401677	35.96440135267858	35.95426323075618	36.006000932774995	35.88368798108576	35.86216037880781	35.750604110300046	35.668781438362444	35.58714755788254	35.50687953388088	35.43611630131832	35.42333981275342	35.33754759999677	35.28813146175064	35.22536544152927	35.11630287524194	35.05451125394241	35.018125803512035	34.90459246317113	34.83510789963396	34.721727378184866	34.702873435576166	34.6228493661276	34.547531363312075	34.43526806442994	34.36890072758858	34.29547766698901	34.22546963466427	34.099585894006	33.95854326075224	33.820256563014865	33.69115585823816	33.41387267122365
18170X102_200925_A00421_0244_AHKML5DSXY_S122_L002_R2_001	35.62929341863757	35.735640563704386	35.7989910736082	35.76887024294643	35.88298409035428	35.887269788911055	35.77070637492015	35.808625519395854	35.8534932957012	35.74700199371624	35.71464331162306	35.653295928287456	35.56011466491925	35.462946726023404	35.34520989415877	35.350755294857194	35.25116709557916	35.176999139651834	35.05756414806522	34.99236626368562	34.92965803869863	34.875284395734006	34.78969422114749	34.71574456932099	34.56257571485368	34.53233716048633	34.46003056549871	34.40039374562493	34.25872358807679	34.13708847238396	34.053722489631866	34.05057256764125	33.94986334381773	33.83164417678821	33.74375874261518	33.54210597438774	33.51030910773413	33.31537998796786
18170X103_200925_A00421_0244_AHKML5DSXY_S123_L002_R1_001	36.36110165998227	36.2550965958588	36.37753069823473	36.35902624441514	36.422238149045846	36.464910274160374	36.37391125913951	36.36749945590881	36.37846564553688	36.29658883100232	36.2733194626138	36.1875925714758	36.12736320831023	36.06178778845638	35.992354748985285	35.93741988113836	35.91997326858952	35.85016228951157	35.80776222005467	35.75759182401706	35.66860913628024	35.617539584017685	35.581848779800794	35.49072648440292	35.425331589719136	35.3325832395119	35.305894591574585	35.23315647233451	35.16536562827328	35.07153626034201	35.01586461634618	34.9517833411373	34.88924154915794	34.77606087316784	34.66165020291875	34.544433885745725	34.433540183916705	34.21101595178364
18170X103_200925_A00421_0244_AHKML5DSXY_S123_L002_R2_001	35.333399559438085	35.65379084140467	35.70855106875932	35.66820242534862	35.780990244757916	35.77175874704825	35.643867390919425	35.68915803664448	35.7173667346893	35.61260390109056	35.57220425177228	35.5103964264308	35.41060294159023	35.311427178863326	35.19285827131915	35.20034097320415	35.09660163078026	35.024363604499584	34.90145971807242	34.836197466118925	34.76979443999382	34.71318454007399	34.62715102582774	34.550947596139316	34.392393574978385	34.362538439081575	34.28763565198628	34.22939475444974	34.08409854202881	33.95903615418033	33.87358892611514	33.87157312209245	33.76933620794342	33.644107197576766	33.55398750315013	33.347192278143524	33.31861736154635	33.1042589208314
18170X104_200925_A00421_0244_AHKML5DSXY_S124_L002_R1_001	36.28126471899411	36.063361950516644	36.226601079344064	36.20579910404953	36.254334584457034	36.32420060934779	36.21173507091088	36.19838548766087	36.227092879898464	36.1381036167411	36.10528697638113	36.01307968702345	35.942001445216064	35.86679524984568	35.79135083707649	35.730507554067756	35.716752263458666	35.64226642022583	35.59439806574505	35.54209262018988	35.44461427414581	35.38827580714579	35.354633558411436	35.254463443267	35.19158291298943	35.08834638205067	35.0715935485979	34.991031857131546	34.92668991011675	34.82135626647113	34.770298128596934	34.6969730101365	34.63790168629146	34.515700937415524	34.39935534468628	34.27249685278955	34.16175575527471	33.929808396077505
